time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,3.612127598677988,4.335854680752291,24.820987044435114,0.1829484600579807,6.175693341521679,0.0,2.8597742077876207,3.4593345512631024,5.583874837487824,0.050789159691617326,0.02892411706111383,0.0,413.9406885996899,415.37911242123295,415.7534600254948,416.6252459021945
4.14,3.785576739764011,4.546679035853092,25.157229904979637,0.18584441280728825,6.177547633620133,0.0,2.9215946031839968,3.5682779590172236,5.6238319013957465,0.042672051385059764,0.03459747432649503,0.0,459.7978099517214,460.2474376571393,459.55154633051154,458.90887641917135
4.199999999999998,3.9625062460316824,4.763761656677273,25.494191249096623,0.18798515205516342,6.179531246612402,0.0,2.975814476046482,3.667923507339278,5.6081594641923225,0.015580124786191724,0.029794067958302823,0.0,441.8111540419317,441.4152769116816,444.9150299782644,442.69134835405424
4.259999999999997,4.142670913302337,4.9868874423769896,25.830477633826813,0.18857285091524822,6.181287414106151,0.0,3.029450999754816,3.7695608086663523,5.601326294547468,-0.005467126067893172,0.028199218642588314,0.0,446.2124372709282,446.08244090747615,445.9900603772838,444.26718289103616
4.319999999999996,4.326048147789927,5.216166068789112,26.16671915296555,0.1880940388345973,6.182956185736444,0.0,3.082899891073224,3.8728934249116187,5.606632552263452,-0.013551058216200465,0.027028848010826168,0.0,450.71965220977575,450.6252164557551,448.89972988060686,448.24322474026485
4.379999999999995,4.512279602651523,5.451033647287571,26.500244185280284,0.1870919867780234,6.184576956739301,0.0,3.1246811985801517,3.9559321856762786,5.5113616473582,-0.023891028251830516,0.02698083961732638,0.0,416.6422151921674,416.6382367677672,416.6867762216389,415.7816831222512
4.439999999999993,4.7011350187238286,5.691132856301926,26.829592029183896,0.1857552666972646,6.186284849493791,0.0,3.170320172356913,4.04717617132352,5.467124035333414,-0.01923493505242508,0.03127857839708868,0.0,431.38289272118425,431.7459852487021,433.3904092602082,433.7816369911569
4.499999999999992,4.893091869928525,5.937431854726431,27.160401008150558,0.1844640611366657,6.187706398994312,0.0,3.2279458958503744,4.162435841301375,5.559305672123068,-0.02653391196549078,0.0007612018846697224,0.0,476.1335895075423,473.79264164297547,475.7992608039194,475.24003607520933
4.559999999999991,5.0880414209808045,6.189768830460576,27.492325620085975,0.18272520242170387,6.187430813036794,0.0,3.2703519373577237,4.248576915408716,5.505110122583672,-0.0343883377128468,-0.018343979619619886,0.0,431.23404773862075,429.61684037175684,429.8920938471519,429.2255809551056
4.6199999999999894,5.285777893329119,6.447678163557654,27.82350059700243,0.18033461679923057,6.185938750408518,0.0,3.320912464549122,4.348015916341234,5.533844848158616,-0.05393210790087623,-0.042964145558877634,0.0,456.7970261409365,454.8288538556888,457.5343685503498,455.9745182322027
4.679999999999988,5.48664017911902,6.711599682389813,28.15707975205403,0.1777973533977546,6.182995635338855,0.0,3.374685673982917,4.44888319833111,5.585108823264759,-0.025663754805396066,-0.06542703981226504,0.0,464.95240788262623,463.187279115241,462.3109558558111,464.5323547129399
4.739999999999987,5.69075584118692,6.981450817576233,28.49345792433362,0.17684985682000232,6.17873818468518,0.0,3.4294879384222923,4.545836540276751,5.627105514005774,-0.0010832745798953353,-0.08530351781369812,0.0,462.5992504377281,461.0272591800679,460.6004914026546,462.54084816803015
4.799999999999986,5.898322266541463,7.257214875528215,28.83311638647302,0.1766150496365464,6.174022033441259,0.0,3.4897900648335383,4.64605042589663,5.694236506232172,-0.010278843267117354,-0.06776963404901258,0.0,469.0201322457687,470.37554721614686,471.2788534986426,470.5674710998021
4.859999999999984,6.109212001133279,7.5383530761818776,29.17340508741792,0.17566193324227886,6.169940840910694,0.0,3.540180978897711,4.725045837997704,5.648820701566213,-0.03050726089670653,-0.06852485316177723,0.0,435.4848229455866,435.41804702384036,437.144717230868,435.4554392871726
4.919999999999983,6.323423580076555,7.824545560687722,29.513011987740377,0.1739541343794393,6.166048974526035,0.0,3.6005045601431385,4.8143485883595725,5.671142238298451,-0.024660871040787458,-0.05840098550634656,0.0,456.7636873774468,457.567544453369,457.41331374729435,457.87857421688676
4.979999999999982,6.541025678140289,8.11561024596411,29.85152997805493,0.1720886756707216,6.162459123909898,0.0,3.653165463317116,4.887571955390327,5.613008633668787,-0.048806382402644316,-0.06285453610723996,0.0,432.5347490879625,432.1567797972017,432.637604578661,430.59878364470325
5.0399999999999805,6.762462110229658,8.411877564975338,30.19160517392993,0.16889182507268963,6.1586754845292795,0.0,3.728307813173381,4.987398497000539,5.722096712866691,-0.0642007570298098,-0.06347592368198074,0.0,483.73599804817286,483.68666474464084,484.7604721843134,483.6003551713978
